order_id;order_date;customer_id;segment;category;sub_category;sales;quantity;profit
CA-2014-111003;6/1/2014;CR-12625;Home Office;Office Supplies;Binders;4548;3;209208
CA-2014-111003;6/1/2014;CR-12625;Home Office;Office Supplies;Art;2892;6;83868
CA-2017-126774;4/15/2017;SH-20395;Consumer;Office Supplies;Art;489;1;20049
CA-2016-142902;9/12/2016;BP-11185;Corporate;Furniture;Furnishings;15136;4;35948
CA-2016-142902;9/12/2016;BP-11185;Corporate;Furniture;Chairs;466768;2;525114
CA-2016-142902;9/12/2016;BP-11185;Corporate;Furniture;Furnishings;15232;1;17136
CA-2016-142902;9/12/2016;BP-11185;Corporate;Office Supplies;Labels;6264;3;20358
CA-2014-120887;9/27/2014;TS-21205;Corporate;Furniture;Furnishings;8754;3;376422
CA-2014-167850;8/9/2014;AG-10525;Corporate;Technology;Phones;178384;2;22298
CA-2014-167850;8/9/2014;AG-10525;Corporate;Office Supplies;Paper;15552;3;54432
CA-2014-164259;12/28/2014;SP-20860;Corporate;Office Supplies;Art;99136;4;86744
CA-2014-164973;11/4/2014;NM-18445;Home Office;Furniture;Chairs;135882;1;241568
CA-2014-164973;11/4/2014;NM-18445;Home Office;Technology;Machines;399198;2;199599
CA-2014-164973;11/4/2014;NM-18445;Home Office;Technology;Phones;27594;6;800226
CA-2014-164973;11/4/2014;NM-18445;Home Office;Technology;Accessories;360;4;1296
CA-2014-164973;11/4/2014;NM-18445;Home Office;Office Supplies;Storage;4357;1;13071
CA-2014-156601;9/19/2014;FA-14230;Corporate;Office Supplies;Fasteners;716;2;358
CA-2016-162138;4/23/2016;GK-14620;Corporate;Office Supplies;Binders;25152;6;81744
CA-2016-162138;4/23/2016;GK-14620;Corporate;Technology;Accessories;9999;1;349965
CA-2017-153339;11/3/2017;DJ-13510;Corporate;Furniture;Furnishings;15992;1;9995
US-2016-141544;8/30/2016;PO-18850;Consumer;Technology;Phones;290898;3;-678762
US-2016-141544;8/30/2016;PO-18850;Consumer;Office Supplies;Storage;54224;2;3389
US-2016-141544;8/30/2016;PO-18850;Consumer;Furniture;Chairs;786744;4;-2585016
US-2016-141544;8/30/2016;PO-18850;Consumer;Office Supplies;Labels;10024;10;33831
US-2016-141544;8/30/2016;PO-18850;Consumer;Office Supplies;Binders;37764;6;-276936
US-2016-150147;4/25/2016;JL-15850;Consumer;Technology;Phones;828;2;-207
US-2016-150147;4/25/2016;JL-15850;Consumer;Office Supplies;Binders;20724;2;-13816
US-2016-150147;4/25/2016;JL-15850;Consumer;Office Supplies;Binders;4896;3;-34272
CA-2015-137946;9/1/2015;DB-13615;Consumer;Office Supplies;Binders;4752;1;16038
CA-2015-137946;9/1/2015;DB-13615;Consumer;Technology;Copiers;959984;2;3359944
CA-2015-137946;9/1/2015;DB-13615;Consumer;Office Supplies;Binders;14368;4;449
CA-2014-129924;7/12/2014;AC-10420;Corporate;Office Supplies;Binders;7712;2;27956
CA-2014-129924;7/12/2014;AC-10420;Corporate;Furniture;Tables;698352;3;-174588
CA-2015-128167;6/22/2015;KL-16645;Consumer;Office Supplies;Fasteners;496;4;23312
CA-2014-122336;4/13/2014;JD-15895;Corporate;Office Supplies;Art;17856;4;1116
CA-2014-122336;4/13/2014;JD-15895;Corporate;Office Supplies;Binders;50997;10;-407976
CA-2014-122336;4/13/2014;JD-15895;Corporate;Office Supplies;Fasteners;30992;13;100724
CA-2014-122336;4/13/2014;JD-15895;Corporate;Technology;Phones;71928;12;83916
US-2015-120712;12/20/2015;CS-12130;Consumer;Office Supplies;Storage;888;4;-222
CA-2017-169901;6/15/2017;CC-12550;Consumer;Technology;Phones;47976;3;47976
CA-2017-134306;7/8/2017;TD-20995;Consumer;Office Supplies;Art;756;3;30996
CA-2017-134306;7/8/2017;TD-20995;Consumer;Office Supplies;Paper;2456;2;115432
CA-2017-134306;7/8/2017;TD-20995;Consumer;Office Supplies;Art;1296;2;41472
CA-2016-129714;9/1/2016;AB-10060;Home Office;Technology;Accessories;679;1;23086
CA-2016-129714;9/1/2016;AB-10060;Home Office;Office Supplies;Paper;2456;2;115432
CA-2016-129714;9/1/2016;AB-10060;Home Office;Office Supplies;Binders;3048;1;10668
CA-2016-129714;9/1/2016;AB-10060;Home Office;Office Supplies;Paper;4912;4;230864
CA-2016-129714;9/1/2016;AB-10060;Home Office;Office Supplies;Binders;4355168;4;14154296
CA-2016-138520;4/8/2016;JL-15505;Consumer;Furniture;Bookcases;388704;6;-48588
CA-2016-138520;4/8/2016;JL-15505;Consumer;Office Supplies;Envelopes;826;2;37996
CA-2016-138520;4/8/2016;JL-15505;Consumer;Office Supplies;Art;1704;4;69864
CA-2016-138520;4/8/2016;JL-15505;Consumer;Office Supplies;Paper;344;5;15824
CA-2016-130001;4/23/2016;HK-14890;Corporate;Office Supplies;Paper;3624;5;11325
CA-2017-155698;3/8/2017;VB-21745;Corporate;Office Supplies;Appliances;64784;8;1684384
CA-2017-155698;3/8/2017;VB-21745;Corporate;Office Supplies;Labels;207;2;9936
CA-2017-144904;9/25/2017;KW-16435;Consumer;Office Supplies;Labels;207;2;9936
CA-2017-144904;9/25/2017;KW-16435;Consumer;Furniture;Chairs;488646;3;868704
CA-2017-144904;9/25/2017;KW-16435;Consumer;Office Supplies;Art;556;2;14456
CA-2017-144904;9/25/2017;KW-16435;Consumer;Furniture;Furnishings;4712;8;207328
CA-2014-123344;9/24/2014;JD-16060;Consumer;Office Supplies;Storage;21196;4;84784
CA-2016-155516;10/21/2016;MK-17905;Corporate;Office Supplies;Binders;232;4;1044
CA-2016-155516;10/21/2016;MK-17905;Corporate;Office Supplies;Supplies;736;2;1472
CA-2016-155516;10/21/2016;MK-17905;Corporate;Office Supplies;Storage;10479;7;293412
CA-2016-155516;10/21/2016;MK-17905;Corporate;Furniture;Bookcases;104392;4;2714192
CA-2017-104745;5/29/2017;GT-14755;Consumer;Office Supplies;Paper;2592;5;9396
CA-2017-104745;5/29/2017;GT-14755;Consumer;Office Supplies;Storage;53424;3;46746
US-2014-119137;7/23/2014;AG-10900;Consumer;Office Supplies;Binders;816;5;-5712
US-2014-119137;7/23/2014;AG-10900;Consumer;Technology;Accessories;1023936;8;1791888
US-2014-119137;7/23/2014;AG-10900;Consumer;Office Supplies;Art;924;1;924
US-2014-119137;7/23/2014;AG-10900;Consumer;Technology;Accessories;47904;10;-2994
US-2016-134656;9/28/2016;MM-18280;Corporate;Office Supplies;Paper;99136;4;3098
US-2017-134481;8/27/2017;AR-10405;Corporate;Furniture;Tables;1488424;7;-2976848
CA-2015-130792;4/28/2015;RA-19915;Consumer;Office Supplies;Appliances;8652;3;-203322
CA-2015-130792;4/28/2015;RA-19915;Consumer;Office Supplies;Storage;23832;3;26811
CA-2015-130792;4/28/2015;RA-19915;Consumer;Office Supplies;Binders;12176;4;-188728
CA-2016-134775;10/28/2016;AS-10285;Corporate;Office Supplies;Paper;5096;7;2548
CA-2016-134775;10/28/2016;AS-10285;Corporate;Office Supplies;Binders;49536;3;173376
CA-2015-125395;6/26/2015;LA-16780;Corporate;Technology;Accessories;419;2;8799
US-2015-168935;11/27/2015;DO-13435;Consumer;Furniture;Tables;3754575;3;-1570095
US-2015-168935;11/27/2015;DO-13435;Consumer;Technology;Accessories;83976;3;-10497
CA-2015-122756;12/3/2015;DK-13225;Corporate;Technology;Machines;48234;4;-337638
CA-2015-122756;12/3/2015;DK-13225;Corporate;Furniture;Furnishings;296;1;777
CA-2014-115973;11/24/2014;NG-18430;Consumer;Office Supplies;Art;2624;1;4264
CA-2017-101798;12/11/2017;MV-18190;Consumer;Office Supplies;Binders;2336;4;7884
CA-2017-101798;12/11/2017;MV-18190;Consumer;Technology;Accessories;3998;2;135932
US-2014-135972;9/21/2014;JG-15115;Consumer;Technology;Phones;246384;2;277182
US-2014-135972;9/21/2014;JG-15115;Consumer;Technology;Copiers;179997;3;7019883
US-2014-134971;6/7/2014;BP-11095;Corporate;Office Supplies;Binders;12462;3;-205623
CA-2017-102946;6/30/2017;VP-21730;Home Office;Office Supplies;Binders;75792;3;255798
CA-2017-165603;10/17/2017;SS-20140;Corporate;Office Supplies;Storage;4996;2;94924
CA-2017-165603;10/17/2017;SS-20140;Corporate;Office Supplies;Paper;1296;2;62208
CA-2015-122259;10/31/2015;HP-14815;Home Office;Office Supplies;Supplies;7012;4;21036
CA-2016-108987;9/8/2016;AG-10675;Consumer;Office Supplies;Storage;35952;3;35952
CA-2016-108987;9/8/2016;AG-10675;Consumer;Furniture;Bookcases;23962656;4;-3171528
CA-2016-108987;9/8/2016;AG-10675;Consumer;Office Supplies;Storage;131136;4;-32784
CA-2016-108987;9/8/2016;AG-10675;Consumer;Technology;Accessories;57584;2;7198
CA-2014-113166;12/24/2014;LF-17185;Consumer;Office Supplies;Paper;9568;2;34684
CA-2014-155208;4/16/2014;SP-20650;Corporate;Office Supplies;Art;39072;6;9768
CA-2017-117933;12/24/2017;RF-19840;Consumer;Office Supplies;Appliances;3591;3;96957
CA-2017-117457;12/8/2017;KH-16510;Consumer;Technology;Accessories;17995;5;377895
CA-2017-117457;12/8/2017;KH-16510;Consumer;Technology;Copiers;1199976;3;4349913
CA-2017-117457;12/8/2017;KH-16510;Consumer;Office Supplies;Paper;2715;5;133035
CA-2017-117457;12/8/2017;KH-16510;Consumer;Furniture;Tables;1004024;7;-1129527
CA-2017-117457;12/8/2017;KH-16510;Consumer;Office Supplies;Paper;968;1;46464
CA-2017-117457;12/8/2017;KH-16510;Consumer;Office Supplies;Labels;2835;9;13608
CA-2017-117457;12/8/2017;KH-16510;Consumer;Office Supplies;Paper;5598;1;274302
CA-2017-117457;12/8/2017;KH-16510;Consumer;Furniture;Bookcases;1336829;13;314548
CA-2017-117457;12/8/2017;KH-16510;Consumer;Furniture;Chairs;113568;2;-184548
CA-2017-142636;11/3/2017;KC-16675;Corporate;Office Supplies;Paper;13986;7;657342
CA-2017-142636;11/3/2017;KC-16675;Corporate;Furniture;Chairs;307136;4;268744
CA-2017-122105;6/24/2017;CJ-12010;Consumer;Office Supplies;Art;9592;8;258984
CA-2016-148796;4/14/2016;PB-19150;Consumer;Furniture;Chairs;3838;5;3838
CA-2017-154816;11/6/2017;VB-21745;Corporate;Office Supplies;Paper;578;1;28322
CA-2017-110478;3/4/2017;SP-20860;Corporate;Office Supplies;Art;932;4;27028
CA-2017-110478;3/4/2017;SP-20860;Corporate;Office Supplies;Envelopes;1525;1;7015
CA-2014-142048;6/22/2014;JE-15745;Consumer;Technology;Accessories;196752;6;565662
CA-2017-125388;10/19/2017;MP-17965;Corporate;Furniture;Furnishings;5656;4;147056
CA-2017-125388;10/19/2017;MP-17965;Corporate;Office Supplies;Storage;327;3;8502
CA-2017-155705;8/21/2017;NF-18385;Consumer;Furniture;Chairs;8664;4;225264
CA-2017-149160;11/23/2017;JM-15265;Corporate;Furniture;Furnishings;284;2;11076
CA-2017-149160;11/23/2017;JM-15265;Corporate;Office Supplies;Binders;28792;8;1382016
CA-2014-101476;9/12/2014;SD-20485;Home Office;Technology;Machines;6999;1;300957
CA-2017-152275;10/1/2017;KH-16630;Corporate;Office Supplies;Art;6672;6;5004
US-2016-123750;4/15/2016;RB-19795;Home Office;Office Supplies;Binders;189588;2;-1453508
US-2016-123750;4/15/2016;RB-19795;Home Office;Technology;Accessories;408744;7;766395
US-2016-123750;4/15/2016;RB-19795;Home Office;Technology;Accessories;29196;5;547425
US-2016-123750;4/15/2016;RB-19795;Home Office;Office Supplies;Storage;4768;2;-7748
CA-2016-127369;6/6/2016;DB-13060;Consumer;Office Supplies;Storage;7143;5;207147
US-2014-150574;12/19/2014;MK-18160;Consumer;Office Supplies;Binders;4812;2;-36892
US-2014-150574;12/19/2014;MK-18160;Consumer;Technology;Accessories;2478;5;-18585
CA-2016-147375;6/12/2016;PO-19180;Home Office;Technology;Machines;1007979;3;431991
CA-2016-147375;6/12/2016;PO-19180;Home Office;Office Supplies;Paper;313488;7;1136394
CA-2017-130043;9/15/2017;BB-11545;Corporate;Office Supplies;Paper;31872;8;115536
CA-2017-157252;1/20/2017;CV-12805;Corporate;Furniture;Chairs;207846;3;23094
CA-2016-115756;9/5/2016;PK-19075;Consumer;Furniture;Furnishings;1222;1;3666
CA-2016-115756;9/5/2016;PK-19075;Consumer;Office Supplies;Storage;19494;3;233928
CA-2016-115756;9/5/2016;PK-19075;Consumer;Office Supplies;Storage;7095;3;205755
CA-2016-115756;9/5/2016;PK-19075;Consumer;Office Supplies;Paper;9136;4;420256
CA-2016-115756;9/5/2016;PK-19075;Consumer;Furniture;Chairs;24294;3;291528
CA-2016-115756;9/5/2016;PK-19075;Consumer;Office Supplies;Labels;2205;7;10584
CA-2017-154214;3/20/2017;TB-21595;Consumer;Furniture;Furnishings;291;1;13677
CA-2016-166674;4/1/2016;RB-19360;Consumer;Office Supplies;Art;5952;3;154752
CA-2016-166674;4/1/2016;RB-19360;Consumer;Office Supplies;Storage;16194;3;97164
CA-2016-166674;4/1/2016;RB-19360;Consumer;Office Supplies;Art;26388;6;712476
CA-2016-166674;4/1/2016;RB-19360;Consumer;Office Supplies;Art;3048;3;79248
CA-2016-166674;4/1/2016;RB-19360;Consumer;Office Supplies;Art;984;3;28536
CA-2016-166674;4/1/2016;RB-19360;Consumer;Technology;Phones;3512;4;91312
CA-2017-147277;10/20/2017;EB-13705;Corporate;Furniture;Tables;284364;2;-758304
CA-2017-147277;10/20/2017;EB-13705;Corporate;Office Supplies;Storage;665408;2;665408
CA-2016-100153;12/13/2016;KH-16630;Corporate;Technology;Accessories;6388;4;249132
US-2014-110674;2/12/2014;SC-20095;Consumer;Furniture;Chairs;129568;2;-24294
US-2016-157945;9/26/2016;NF-18385;Consumer;Furniture;Chairs;747558;3;-961146
US-2016-157945;9/26/2016;NF-18385;Consumer;Office Supplies;Envelopes;8928;2;3348
CA-2015-109638;12/15/2015;JH-15985;Consumer;Office Supplies;Appliances;10392;4;36372
CA-2015-109638;12/15/2015;JH-15985;Consumer;Technology;Accessories;89991;9;3779622
CA-2015-109638;12/15/2015;JH-15985;Consumer;Office Supplies;Binders;51312;3;186006
CA-2016-109869;4/22/2016;TN-21040;Home Office;Furniture;Furnishings;2356;5;7068
CA-2016-109869;4/22/2016;TN-21040;Home Office;Furniture;Tables;127263;6;-8144832
CA-2016-109869;4/22/2016;TN-21040;Home Office;Office Supplies;Binders;28485;5;-20889
CA-2016-109869;4/22/2016;TN-21040;Home Office;Office Supplies;Supplies;185376;2;-34758
CA-2016-109869;4/22/2016;TN-21040;Home Office;Office Supplies;Appliances;78272;2;58704
US-2015-101399;1/17/2015;JS-15940;Home Office;Furniture;Furnishings;254744;7;-3120614
CA-2017-154907;3/31/2017;DS-13180;Corporate;Furniture;Bookcases;2053328;2;-362352
US-2016-100419;12/16/2016;CC-12670;Consumer;Office Supplies;Binders;4788;3;-79002
CA-2015-154144;12/20/2015;MH-17785;Corporate;Office Supplies;Paper;5548;1;266304
CA-2014-144666;11/9/2014;JP-15520;Consumer;Office Supplies;Storage;34092;3;34092
CA-2014-144666;11/9/2014;JP-15520;Consumer;Furniture;Bookcases;222666;2;104784
CA-2014-144666;11/9/2014;JP-15520;Consumer;Technology;Phones;703968;4;87996
CA-2014-144666;11/9/2014;JP-15520;Consumer;Office Supplies;Storage;9252;6;249804
CA-2014-144666;11/9/2014;JP-15520;Consumer;Office Supplies;Paper;6265;7;28819
CA-2014-144666;11/9/2014;JP-15520;Consumer;Office Supplies;Paper;9485;5;45528
CA-2016-103891;7/12/2016;KH-16690;Corporate;Technology;Phones;9576;6;7182
CA-2016-152632;10/27/2016;JE-15475;Consumer;Furniture;Furnishings;402;3;19296
CA-2016-100790;6/26/2016;JG-15805;Corporate;Office Supplies;Art;147;5;6615
CA-2016-100790;6/26/2016;JG-15805;Corporate;Office Supplies;Storage;70425;5;8451
CA-2014-134677;10/6/2014;XP-21865;Consumer;Technology;Accessories;909;3;19089
CA-2014-127691;7/22/2014;EM-14065;Consumer;Office Supplies;Art;596;2;16688
CA-2014-127691;7/22/2014;EM-14065;Consumer;Technology;Accessories;15998;2;575928
CA-2017-140963;6/10/2017;MT-18070;Home Office;Office Supplies;Labels;296;2;148
CA-2017-140963;6/10/2017;MT-18070;Home Office;Furniture;Bookcases;514165;5;-30245
CA-2017-140963;6/10/2017;MT-18070;Home Office;Technology;Phones;27996;5;174975
CA-2014-154627;10/29/2014;SA-20830;Consumer;Technology;Phones;2735952;6;341994
CA-2014-133753;6/9/2014;CW-11905;Home Office;Technology;Phones;7992;1;5994
CA-2014-133753;6/9/2014;CW-11905;Home Office;Technology;Accessories;63984;2;103974
CA-2014-133753;6/9/2014;CW-11905;Home Office;Office Supplies;Art;70368;2;61572
CA-2014-113362;9/14/2014;AJ-10960;Consumer;Office Supplies;Storage;44915;5;8983
CA-2014-113362;9/14/2014;AJ-10960;Consumer;Office Supplies;Envelopes;1107;3;50922
CA-2016-169166;5/9/2016;SS-20590;Consumer;Technology;Accessories;9398;2;131572
US-2016-120929;3/18/2016;RO-19780;Consumer;Furniture;Tables;189882;3;-94941
CA-2015-134782;12/27/2015;MD-17350;Consumer;Office Supplies;Envelopes;10542;2;516558
CA-2016-126158;7/25/2016;SC-20095;Consumer;Office Supplies;Binders;119616;8;403704
CA-2016-126158;7/25/2016;SC-20095;Consumer;Furniture;Furnishings;25576;4;818432
CA-2016-126158;7/25/2016;SC-20095;Consumer;Furniture;Chairs;241568;2;181176
CA-2016-126158;7/25/2016;SC-20095;Consumer;Furniture;Furnishings;693;9;22869
US-2016-105578;5/30/2016;MY-17380;Corporate;Office Supplies;Binders;2262;2;-1508
US-2016-105578;5/30/2016;MY-17380;Corporate;Office Supplies;Binders;14952;2;-119616
US-2016-105578;5/30/2016;MY-17380;Corporate;Furniture;Chairs;801568;2;50098
US-2016-105578;5/30/2016;MY-17380;Corporate;Office Supplies;Binders;2376;3;-19008
US-2016-105578;5/30/2016;MY-17380;Corporate;Office Supplies;Paper;32792;1;118871
CA-2017-134978;11/12/2017;EB-13705;Corporate;Office Supplies;Binders;1592;5;5373
CA-2015-145352;3/16/2015;CM-12385;Consumer;Office Supplies;Art;274;1;7398
CA-2015-145352;3/16/2015;CM-12385;Consumer;Office Supplies;Art;834;3;21684
CA-2015-145352;3/16/2015;CM-12385;Consumer;Office Supplies;Storage;4674;3;11685
CA-2015-145352;3/16/2015;CM-12385;Consumer;Office Supplies;Binders;635495;5;3177475
CA-2017-135307;11/26/2017;LS-17245;Consumer;Furniture;Furnishings;1263;3;40416
CA-2017-135307;11/26/2017;LS-17245;Consumer;Technology;Accessories;3804;2;121728
CA-2016-106341;10/20/2016;LF-17185;Consumer;Office Supplies;Art;7152;3;7152
CA-2017-163405;12/21/2017;BN-11515;Consumer;Office Supplies;Art;663;3;17901
CA-2017-163405;12/21/2017;BN-11515;Consumer;Office Supplies;Art;588;2;17052
CA-2017-127432;1/22/2017;AD-10180;Home Office;Technology;Copiers;299995;5;1379977
CA-2017-127432;1/22/2017;AD-10180;Home Office;Office Supplies;Storage;5145;3;138915
CA-2017-127432;1/22/2017;AD-10180;Home Office;Office Supplies;Paper;1196;2;5382
CA-2017-127432;1/22/2017;AD-10180;Home Office;Office Supplies;Storage;112602;3;56301
CA-2015-157812;3/22/2015;DB-13210;Consumer;Technology;Accessories;18392;1;52877
CA-2015-157812;3/22/2015;DB-13210;Consumer;Office Supplies;Storage;129568;2;-259136
CA-2015-157812;3/22/2015;DB-13210;Consumer;Office Supplies;Binders;14112;9;-21168
CA-2017-145142;1/23/2017;MC-17605;Corporate;Furniture;Tables;21098;2;21098
US-2016-139486;5/21/2016;LH-17155;Consumer;Technology;Phones;55176;3;-124146
US-2016-139486;5/21/2016;LH-17155;Consumer;Technology;Accessories;6626;2;271666
CA-2015-158792;12/26/2015;BD-11605;Consumer;Office Supplies;Fasteners;222;5;10434
CA-2017-113558;10/21/2017;PH-18790;Home Office;Furniture;Chairs;683952;3;42747
CA-2017-113558;10/21/2017;PH-18790;Home Office;Furniture;Furnishings;45696;3;51408
US-2015-138303;9/3/2015;MG-18145;Consumer;Office Supplies;Storage;36336;3;-72672
US-2015-138303;9/3/2015;MG-18145;Consumer;Office Supplies;Supplies;666248;1;-1499058
US-2015-138303;9/3/2015;MG-18145;Consumer;Office Supplies;Envelopes;52512;6;19692
CA-2015-102848;11/7/2015;KB-16240;Corporate;Furniture;Chairs;19072;1;1192
US-2017-129441;9/7/2017;JC-15340;Consumer;Furniture;Furnishings;4794;3;2397
CA-2016-168753;5/29/2016;RL-19615;Consumer;Technology;Phones;97995;5;274386
CA-2016-168753;5/29/2016;RL-19615;Consumer;Office Supplies;Binders;2275;5;11375
CA-2016-126613;7/10/2016;AA-10375;Consumer;Office Supplies;Storage;16768;2;14672
US-2017-122637;9/3/2017;EP-13915;Consumer;Office Supplies;Binders;42616;7;-681856
CA-2015-147851;12/3/2015;MP-17470;Home Office;Office Supplies;Binders;10752;4;336
CA-2015-134894;12/7/2015;DK-12985;Consumer;Office Supplies;Appliances;15294;3;412938
CA-2015-134894;12/7/2015;DK-12985;Consumer;Furniture;Chairs;28392;4;7098
CA-2014-140795;2/1/2014;BD-11500;Consumer;Technology;Accessories;4689;6;206316
CA-2016-136924;7/14/2016;ES-14080;Corporate;Technology;Phones;380864;8;380864
US-2015-120161;12/18/2015;LM-17065;Consumer;Office Supplies;Storage;646776;9;-1455246
CA-2014-103849;5/11/2014;PG-18895;Consumer;Technology;Accessories;58112;2;7264
CA-2014-103849;5/11/2014;PG-18895;Consumer;Technology;Phones;100792;1;62995
CA-2014-103849;5/11/2014;PG-18895;Consumer;Furniture;Furnishings;66112;4;-842928
CA-2017-162929;11/19/2017;AS-10135;Home Office;Office Supplies;Binders;4128;6;13932
CA-2017-162929;11/19/2017;AS-10135;Home Office;Office Supplies;Paper;1336;2;64128
CA-2015-113173;11/15/2015;DK-13225;Corporate;Office Supplies;Storage;250272;9;15642
CA-2015-113173;11/15/2015;DK-13225;Corporate;Office Supplies;Binders;11364;3;-17046
CA-2015-113173;11/15/2015;DK-13225;Corporate;Office Supplies;Supplies;872;5;-1744
CA-2016-136406;4/15/2016;BD-11320;Consumer;Furniture;Chairs;1121568;2;0
CA-2017-112774;9/11/2017;RC-19960;Consumer;Furniture;Furnishings;34504;1;60382
CA-2017-101945;11/24/2017;GT-14710;Consumer;Office Supplies;Fasteners;10824;3;25707
CA-2017-100650;6/29/2017;DK-13225;Corporate;Office Supplies;Storage;129578;2;3109872
CA-2014-155852;3/3/2014;AJ-10945;Consumer;Office Supplies;Art;19456;4;34048
